Alteration_Year,BBL,BIN,borough,Comfort Station,CNSTRCT_YR,DESCRIPTION,DOITT_ID,DOITT_Source,Demolition_Year,GISPROPNUM,GROUNDELEV,HEIGHTROOF,LOCATION,MaintBy,MaintBySpec,OMPPROPID,Parks_District,SYSTEM,multipolygon,Recreation_Center,FeatureStatus
,5026000100,5156842,R,FALSE,1940,Fresh Kills Park-Zink House,494814,current,,R017,21,32.36,,,,R065-ZN09,R-02,R017-BLG1337,"MULTIPOLYGON (((-74.1636362173864 40.59278711091259, -74.16365989075865 40.592792305643755, -74.16373154206003 40.5928080275894, -74.16378274910622 40.592819264302236, -74.16379629603252 40.592783443742015, -74.16376800002597 40.592777234432305, -74.16377323000965 40.592763382315255, -74.16375030008751 40.59275835044347, -74.16368046431589 40.59274302665688, -74.16365497547886 40.59273743378217, -74.1636362173864 40.59278711091259)))",FALSE,Active
,5026000103,,R,FALSE,,Fresh Kills Park-Building,,,,R017,,,,,,R065-ZN09,R-02,R017-BLG1336,"MULTIPOLYGON (((-74.16445947208591 40.592753733772454, -74.16443378034012 40.59282072093287, -74.16449216546573 40.592833977740646, -74.16451776962195 40.59276646298521, -74.16445947208591 40.592753733772454)))",FALSE,Inactive
,5019550001,5108452,R,FALSE,1931,Blood Root Valley (greenbelt)-Building,319049,current,,R129,222,19,,,,R129,R-02,R129-BLG1335,"MULTIPOLYGON (((-74.13858769094774 40.59165186283573, -74.13856198932989 40.5916910927452, -74.13861359027375 40.59171073848161, -74.13865196795464 40.59172534911121, -74.13866603752872 40.59170387354438, -74.13869024711494 40.59166692103691, -74.13865186945925 40.59165231041995, -74.13860026854931 40.5916326647007, -74.13858769094774 40.59165186283573)))",FALSE,Active
,5009390001,5154864,R,FALSE,1958,High Rock Visitors Center,1206140,current,,R088,240,14.6132,Paw Trail & Red Dot Trail,,,R065-ZN03,R-02,R065-ZN03-BLG1322,"MULTIPOLYGON (((-74.12248069475066 40.582745329770056, -74.12252836799762 40.58280523046559, -74.12259400145392 40.5827748668035, -74.12254632698864 40.58271496613624, -74.12248069475066 40.582745329770056)))",FALSE,Active
,5026000100,5127013,R,FALSE,1940,Fresh Kills Park-Building,687097,current,,R017,18,13.05,,,,R065-ZN09,R-02,R017-BLG1310,"MULTIPOLYGON (((-74.16387607254566 40.592605208057336, -74.1638575196672 40.59265755498725, -74.16391520654388 40.59266943618175, -74.16413347203785 40.59271438949177, -74.16420296281346 40.59272870130669, -74.16422918566036 40.59265471005949, -74.16413635804555 40.59263559127753, -74.16388374405024 40.5925835638167, -74.16387607254566 40.592605208057336)))",FALSE,Active
,5200039999,5161554,R,FALSE,,Richmond Parkway-Building,1084848,current,,R065,16,18,Staten Island Exwy. To West Shore Exwy.,,,R065,R-02,R065-BLG1554,"MULTIPOLYGON (((-74.17106568572534 40.56041650363502, -74.17112872483496 40.5607060697221, -74.17126605485014 40.56068867936332, -74.17126948500041 40.56068824469692, -74.1712434104587 40.56056847472824, -74.17120644529746 40.560398678686695, -74.17106568572534 40.56041650363502)))",FALSE,Active
,2054380001,2077130,BX,FALSE,1972,Park-Building,32630,current,,X191B,19,49.54,Hollywood Ave. bet. Randall Ave. and Schley Ave.,,,X191B,X-10,X191B-BLG7130,"MULTIPOLYGON (((-73.81840930780596 40.82753345680047, -73.81845252694737 40.82758435250409, -73.81849518566274 40.827563450679136, -73.81863813061989 40.82749341249104, -73.81868329631135 40.82747128265903, -73.81867283359618 40.82745896091571, -73.8187041034096 40.82744363949519, -73.81871304292578 40.82745416685206, -73.81891117062173 40.82735709028832, -73.81867610138791 40.827080269204274, -73.81869060256187 40.82707316366929, -73.81861000925228 40.82697825510325, -73.8185953027312 40.82698546026033, -73.81853769453556 40.82691761892046, -73.81845008215173 40.826960547299116, -73.81814578107645 40.82660219223819, -73.81821866178133 40.826566483566346, -73.81807626047792 40.826398786331595, -73.817971415948 40.82645015724023, -73.8179410768184 40.82641442804364, -73.81793961037818 40.82641270127628, -73.81786157428861 40.826450936529795, -73.81786170663158 40.82645109342537, -73.81786892657097 40.82645959471656, -73.81783707061999 40.82647520314587, -73.81782971834012 40.82646654495714, -73.81775195515088 40.826504645492854, -73.81778376184454 40.826542101509865, -73.8176315114412 40.82661669935899, -73.81784901040494 40.826872837446416, -73.81790426870784 40.826937910895126, -73.8179400944193 40.82692035733809, -73.81811287264003 40.82712382716343, -73.81807631207074 40.827141739813214, -73.81813271586125 40.827208163000066, -73.81811824902631 40.827215250509106, -73.81814251124426 40.82724382192447, -73.81816085862101 40.82723483237805, -73.81821781087515 40.827301901142754, -73.81817726879271 40.827321765228554, -73.81832075711135 40.82749074092661, -73.81835802517422 40.82753462862729, -73.81838171087661 40.82752302340602, -73.81839494200979 40.8275165399528, -73.81840930780596 40.82753345680047)))",FALSE,Active
,3046480001,3397260,BK,FALSE,1931,Kennedy King Playground-Building,1038962,current,,B304,32,11.02,"E. 93 St. to E. 94 St., between Lenox Rd. and Clarkson Ave.",,,B304,B-17,B304-BLG7260,"MULTIPOLYGON (((-73.92199580650653 40.6587966422444, -73.92205090071342 40.658846401637526, -73.92220419491501 40.65874796724899, -73.92214910185756 40.658698207929504, -73.92199580650653 40.6587966422444)))",FALSE,Active
,2031190050,2118281,BX,FALSE,,Volky Garden & Flowers-Building,778957,current,,X346,75,13.8,Hornaday Pl bet. Crotona Pkwy and Mohegan Av,,,X346,X-06,X346-BLG8281,"MULTIPOLYGON (((-73.88241118717009 40.84709991359797, -73.88240901158467 40.84710168805277, -73.88247974600988 40.847151696072366, -73.88250535306848 40.84713081000996, -73.88252457349309 40.84711513309299, -73.88250338774051 40.84710015432801, -73.88250743133028 40.8470968572395, -73.88245788148045 40.84706182621163, -73.88241118717009 40.84709991359797)))",FALSE,Active
,2031200020,2123885,BX,FALSE,1905,Bronx Zoo-Group Sales,925762,current,,X002,76,13.16816141,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG3885,"MULTIPOLYGON (((-73.88056911954247 40.850847186374516, -73.88057243905331 40.85084708985646, -73.8806646476642 40.85084441986662, -73.88066521218279 40.85084440334121, -73.88067077790556 40.850844242507456, -73.88066746658329 40.850778300527175, -73.88066372961897 40.85077840832254, -73.88063593660762 40.85077921342435, -73.88063083568703 40.850677651513955, -73.88062927022025 40.8506776967197, -73.88056994613696 40.85067941379066, -73.8805607086947 40.85067968157863, -73.88056911954247 40.850847186374516)))",FALSE,Active
,2056220001,2000000,BX,FALSE,,Ferry Point Park-Building,,,,X126,,,"Schley Ave., LI Sound bet. Westchester Creek and Balcom Ave.",,,X126,X-10,X126-BLG4102,"MULTIPOLYGON (((-73.83696600919677 40.81342262254937, -73.83701137160217 40.8135702757324, -73.83704901736155 40.8135643721453, -73.8370039091085 40.8134159935343, -73.83696600919677 40.81342262254937)))",FALSE,Inactive
,2056500001,2118102,BX,FALSE,1935,Pelham Bay Park-Building,550987,current,,X039,9,11.67,"Hutchinson River, Long Island Sound bet. Bronc County Line and Middletown Rd., Watt Ave.",,,X039,X-15,X039-BLG6000,"MULTIPOLYGON (((-73.80280382812204 40.852702162158074, -73.80282782457586 40.85277729893103, -73.8029191429658 40.852760484268835, -73.8028951464149 40.85268534751468, -73.80280382812204 40.852702162158074)))",FALSE,Inactive
,2031200020,2123915,BX,FALSE,1905,Bronx Zoo-Building,925700,current,,X002,78,15.7,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG3915,"MULTIPOLYGON (((-73.87721958305455 40.84828951454178, -73.87718776454908 40.84837473572973, -73.87724706349708 40.848387502098156, -73.87730955708398 40.848400957108886, -73.87736570057625 40.84841304469051, -73.87739109896361 40.84834502144653, -73.87741676663603 40.848276274486146, -73.87738401326222 40.84826922303604, -73.87728595232757 40.84824811116496, -73.87723882975943 40.84823796560193, -73.87721958305455 40.84828951454178)))",FALSE,Active
,5041050050,5117962,R,FALSE,,Great Kills Park-Building,,,,R016,,,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",,,R016,R-03,R016-BLG5998,"MULTIPOLYGON (((-74.10175892971078 40.55855780188052, -74.1017931639529 40.55857528407876, -74.10178942227397 40.55857993411067, -74.10190243936178 40.5586359447849, -74.10195061671733 40.55857836110047, -74.10183572526337 40.558522709644365, -74.1018329194384 40.55852628542057, -74.1018000925262 40.5585095170046, -74.10175892971078 40.55855780188052)))",FALSE,Removed
,2031200020,2123909,BX,FALSE,1905,Bronx Park-Building,929639,current,,X002,38,19.38,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG3909,"MULTIPOLYGON (((-73.87653161541805 40.84557141369298, -73.87659520448481 40.84557516655743, -73.87662003968664 40.84557663211204, -73.87662595256602 40.84551885018147, -73.87663170843666 40.845462601622174, -73.8766247390351 40.84546219074721, -73.87659043270111 40.84546016576028, -73.87654328431704 40.845457384112436, -73.87653161541805 40.84557141369298)))",FALSE,Active
,4163250001,4540226,QN,FALSE,,Jacobs Riis Park-Building,474100,current,,Q049,10,20.23499085,Beach Channel Drive bet. B. 169 St. and B. 149 St.,,,Q049,Q-14,Q049-BLG5996,"MULTIPOLYGON (((-73.8690202261028 40.56632702371206, -73.869044832902 40.5663696709667, -73.86924311834561 40.566713312474, -73.86934526813958 40.56667903401785, -73.86923526311253 40.56648838814087, -73.86912237542046 40.56629274545296, -73.8690202261028 40.56632702371206)))",FALSE,Inactive
,2031200020,2116677,BX,FALSE,1905,Bronx Zoo-Admin East,925694,current,,X002,64,46,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG6677,"MULTIPOLYGON (((-73.87763773241616 40.8532294291088, -73.8776908984638 40.853251253982016, -73.87771469182881 40.85321783763192, -73.87778592516435 40.853247080053634, -73.87780649150459 40.85321819514398, -73.8778773921496 40.853118618166604, -73.87780606292154 40.85308933697788, -73.87783254332989 40.85305214588446, -73.87772034433509 40.853006087510956, -73.87769704924328 40.85303880470924, -73.87762431945904 40.85300894740883, -73.87760045240464 40.85304246721988, -73.87752904133812 40.853142760278494, -73.87759877424119 40.8531713870879, -73.87758742151662 40.85318733086096, -73.87757560625721 40.85320392519781, -73.87763773241616 40.8532294291088)))",FALSE,Active
,2031200020,2116699,BX,FALSE,1905,Bronx Zoo-Center for Global Conservation,1108176,current,,X002,52,40,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG6699,"MULTIPOLYGON (((-73.8781087463833 40.85468559994544, -73.8781552545901 40.85470544818758, -73.8781071499539 40.85477043629325, -73.87844644668715 40.8549152295614, -73.87888716157045 40.855015582813415, -73.87893810629033 40.85488659761551, -73.87890494459631 40.85487916257103, -73.8789337681846 40.8548050526324, -73.8785569707887 40.85472056598317, -73.87819667587021 40.854566811684286, -73.8781087463833 40.85468559994544)))",FALSE,Active
,1018190203,1088247,MN,FALSE,,Randall's Island Park-Building,10259,current,,M104,31,11,East River and Harlem River,,,M104,M-11R,M104-BLG1565,"MULTIPOLYGON (((-73.92402950743974 40.79779368656365, -73.92404257175961 40.797800792912874, -73.92401674753873 40.79782820871912, -73.9241082855036 40.79787800362793, -73.92416117010738 40.79782185895308, -73.9240696333651 40.79777206408661, -73.92406006867397 40.79778221812512, -73.92404700435685 40.79777511087737, -73.92402950743974 40.79779368656365)))",FALSE,Inactive
,5041050050,5117977,R,FALSE,,Great Kills Park-Building,,,,R016,,,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",,,R016,R-03,R016-BLG5991,"MULTIPOLYGON (((-74.1027605205082 40.55702516787591, -74.10295027636657 40.557113037002175, -74.10300951736903 40.557039538749116, -74.10282101153827 40.5569521458802, -74.1027605205082 40.55702516787591)))",FALSE,Removed
,5041050050,5117976,R,FALSE,,Great Kills Park-Building,,,,R016,,,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",,,R016,R-03,R016-BLG5990,"MULTIPOLYGON (((-74.10276912115435 40.55704623880233, -74.10276495804378 40.557051604261844, -74.10275266396502 40.55704572581883, -74.10271252728704 40.55709996710823, -74.10272350717491 40.55710501734612, -74.10272105266567 40.557108179488665, -74.10289735860185 40.55718474291466, -74.10294310878307 40.557124003734046, -74.10276912115435 40.55704623880233)))",FALSE,Removed
,4163250001,4540230,QN,FALSE,,Jacobs Riis Park-Building,408606,current,,Q049,10,14.64676286,Beach Channel Drive bet. B. 169 St. and B. 149 St.,,,Q049,Q-14,Q049-BLG5989,"MULTIPOLYGON (((-73.87005444410967 40.566541486163814, -73.87014793864026 40.5665096925599, -73.87015401048122 40.566520076185554, -73.87047908951992 40.566409529007636, -73.87047772307956 40.56640719330325, -73.8704750925995 40.56640269401048, -73.87051055333536 40.56639063542367, -73.87056968328721 40.566370527581064, -73.87055813975195 40.56635078584816, -73.87050033272696 40.56625192577634, -73.87039825773184 40.56628663849703, -73.87034343101735 40.56619287328251, -73.8700668599661 40.566286925090864, -73.87003390190073 40.566298132673836, -73.87004625382528 40.56631925768183, -73.87008874592566 40.56639192597151, -73.87004187171529 40.56640786539032, -73.86998718569664 40.56642646240602, -73.87005444410967 40.566541486163814)))",FALSE,Inactive
,2043360001,2115610,BX,FALSE,1984,Bronx Park-Building,778316,current,,X002,80,32.56,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG5610,"MULTIPOLYGON (((-73.87287947318578 40.86064775171494, -73.8729251741581 40.86065195422175, -73.87291568455308 40.86071144100695, -73.87303728712948 40.86072262210583, -73.87304494073035 40.86072332570662, -73.87305262990847 40.860724032047514, -73.87306046494645 40.86072475295623, -73.87306863914367 40.86072550485426, -73.87307693311575 40.86072626678882, -73.8730801717247 40.86072656481198, -73.8730955985463 40.86062985554721, -73.87311942355724 40.86048048940006, -73.87311493980064 40.86048007744731, -73.87310925120586 40.86047955430936, -73.87310353059246 40.860479028434476, -73.87309781827993 40.860478503468975, -73.87309209766673 40.86047797759353, -73.87305889344742 40.86047492442156, -73.87294932428776 40.860464849792024, -73.87293044238542 40.860583218346015, -73.87289035653707 40.86057953260577, -73.87287947318578 40.86064775171494)))",FALSE,Active
,2031200020,2116684,BX,FALSE,1905,Bronx Zoo-Schiff Hall,1159329,current,,X002,66,33.82902906,"Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.",,,X002,X-06,X002-BLG6684,"MULTIPOLYGON (((-73.87912259799162 40.85297168608796, -73.87914488756186 40.852941748268314, -73.87915769374081 40.85292454877726, -73.87916250259666 40.852918089181735, -73.87911827906912 40.85289910640385, -73.87912117627206 40.8528952148113, -73.87912488663959 40.85289023177383, -73.87912880148816 40.85288497339989, -73.87913278172294 40.85287962684606, -73.87915052157305 40.85285580040035, -73.87925791028977 40.85271156306141, -73.87927830551772 40.85272031827854, -73.87933189265077 40.8527107940063, -73.87934975602367 40.852686801067485, -73.8793616823701 40.85267078117815, -73.879360744193 40.85266822279949, -73.8793463435132 40.852628933676264, -73.8793259483027 40.8526201793715, -73.87945922647052 40.85244116669789, -73.87946190845688 40.852437563929634, -73.8794979445506 40.852453033310326, -73.87950547573969 40.852442918744515, -73.87951389260041 40.85243161375206, -73.87952232372362 40.85242028986356, -73.87953096051166 40.85240868883759, -73.87953995156556 40.85239661182052, -73.87954134605283 40.85239473845194, -73.87952700983307 40.852388583926164, -73.87950530879469 40.85237926908339, -73.87950738566497 40.85237647972694, -73.87950794203404 40.85237573199908, -73.87950174680775 40.852373078081314, -73.87941481238758 40.85233575549588, -73.87939575631519 40.852327575315705, -73.8793939267168 40.85233003264709, -73.87939133864778 40.85233350944308, -73.87935894416297 40.85231960348938, -73.87934770739818 40.85233469659362, -73.8793359665656 40.85235046724008, -73.87932360040928 40.85236707558943, -73.87932246032548 40.85236860703448, -73.8793178316941 40.85236662020931, -73.87928351987102 40.85235189097989, -73.87925978067217 40.852341700480686, -73.87923658539694 40.85233174377341, -73.87922317115104 40.852325985490964, -73.8792189175267 40.85233169916294, -73.87919657309305 40.85232210803772, -73.87917577740551 40.85231974317889, -73.8791533179997 40.85232905235502, -73.87913309100074 40.852337435458296, -73.87910988028621 40.85236860958956, -73.87911197048889 40.85238328890168, -73.8791149120073 40.85240394116969, -73.87913135826267 40.85242363415555, -73.87914022565518 40.85242744082115, -73.87907720802842 40.85251208227943, -73.87903237214842 40.85249283588135, -73.87898845655803 40.85255182068601, -73.87895649466199 40.85259474963472, -73.87897034741042 40.85260068580483, -73.87900471740632 40.85261541338672, -73.8789431890452 40.85269805453739, -73.87893800644022 40.85269679111146, -73.87893586085069 40.85269626837544, -73.87892833834651 40.85269503311029, -73.878920693853 40.85269436052412, -73.87891299851613 40.85269425609466, -73.87890532704444 40.85269472260171, -73.8788977517894 40.852695754718276, -73.87889034511073 40.85269734261504, -73.87888881680067 40.85269779665958, -73.87888317700616 40.852699471057015, -73.87887631748161 40.85270212030694, -73.87886982943884 40.85270526431671, -73.87886377697224 40.85270887343743, -73.87885821588299 40.85271291350903, -73.87885320079434 40.85271734586778, -73.87884877803484 40.85272212823933, -73.87884499038014 40.852727215643995, -73.87884187349684 40.85273255949278, -73.87883945831452 40.85273810758962, -73.87883776627359 40.852743808629114, -73.87883681407735 40.85274960769872, -73.87883661131517 40.85275544897807, -73.87883715927154 40.852761278438955, -73.87883845330636 40.85276703934555, -73.8788389158481 40.852768326634525, -73.87884048047454 40.85277267675415, -73.8788432218981 40.85277813751589, -73.8788466515835 40.852783368474384, -73.87885073641152 40.85278832186872, -73.8788554373352 40.85279294903122, -73.87886070936935 40.85279720579048, -73.87886650396284 40.85280105247383, -73.87894110984 40.85283307754459, -73.87890846062575 40.85287692966165, -73.87895109379211 40.852895230079376, -73.87893465326451 40.852917312704285, -73.87900439837902 40.85294725159504, -73.87901398877754 40.8529343702086, -73.87907312806809 40.85295975675303, -73.87907837799595 40.85295270419913, -73.87912259799162 40.85297168608796)))",FALSE,Active
